Network ID	Year	Fueling-Station Demand [kg]	Non-Fueling-Station Demand [kg]	Geometry [WKT]	Period
55981 | Medford, OR	2050	1261120	0	POINT(-122.8446037 42.33489836)	Year
56116 | Memphis, TN--MS--AR	2041	3416.45	0	POINT(-89.91762321 35.09401516)	Year
56116 | Memphis, TN--MS--AR	2042	8688.85	0	POINT(-89.91762321 35.09401516)	Year
56116 | Memphis, TN--MS--AR	2043	16645	0	POINT(-89.91762321 35.09401516)	Year
56116 | Memphis, TN--MS--AR	2044	28365.2	0	POINT(-89.91762321 35.09401516)	Year
56116 | Memphis, TN--MS--AR	2045	45566.8	0	POINT(-89.91762321 35.09401516)	Year
56116 | Memphis, TN--MS--AR	2046	70032.7	0	POINT(-89.91762321 35.09401516)	Year
56116 | Memphis, TN--MS--AR	2047	94897.6	0	POINT(-89.91762321 35.09401516)	Year
56116 | Memphis, TN--MS--AR	2048	126286	0	POINT(-89.91762321 35.09401516)	Year
56116 | Memphis, TN--MS--AR	2049	165721	0	POINT(-89.91762321 35.09401516)	Year
56116 | Memphis, TN--MS--AR	2050	214526	0	POINT(-89.91762321 35.09401516)	Year
56251 | Merced, CA	2025	31.7859	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2026	100.23	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2027	178.999	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2028	301.598	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2029	604.827	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2030	5865.07	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2031	14911.7	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2032	26562	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2033	39045.4	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2034	53262.6	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2035	68464	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2036	87394.9	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2037	110392	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2038	138131	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2039	171940	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2040	212910	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2041	262865	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2042	323904	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2043	398549	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2044	489558	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2045	599320	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2046	729922	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2047	882857	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2048	1058550	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2049	1254880	0	POINT(-120.5267784 37.3348294)	Year
56251 | Merced, CA	2050	1468420	0	POINT(-120.5267784 37.3348294)	Year
56305 | Meridian, MS	2050	59.741	0	POINT(-88.6986464 32.39044614)	Year
56602 | Miami, FL	2028	28412.1	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2029	69725.9	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2030	129643	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2031	214852	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2032	340673	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2033	521482	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2034	712566	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2035	967205	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2036	1307000	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2037	1763740	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2038	2369120	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2039	3179210	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2040	4260620	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2041	5691480	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2042	7586520	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2043	10117600	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2044	13460200	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2045	17850900	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2046	23567000	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2047	30935800	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2048	40318300	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2049	52058900	0	POINT(-80.23198009 26.17698481)	Year
56602 | Miami, FL	2050	66457400	0	POINT(-80.23198009 26.17698481)	Year
56656 | Michigan City--La Porte, IN--MI	2042	164.373	0	POINT(-86.82074196 41.67450251)	Year
56656 | Michigan City--La Porte, IN--MI	2043	417.238	0	POINT(-86.82074196 41.67450251)	Year
56656 | Michigan City--La Porte, IN--MI	2044	797.711	0	POINT(-86.82074196 41.67450251)	Year
56656 | Michigan City--La Porte, IN--MI	2045	1355.21	0	POINT(-86.82074196 41.67450251)	Year
56656 | Michigan City--La Porte, IN--MI	2046	2168.71	0	POINT(-86.82074196 41.67450251)	Year
56656 | Michigan City--La Porte, IN--MI	2047	3316.43	0	POINT(-86.82074196 41.67450251)	Year
56656 | Michigan City--La Porte, IN--MI	2048	4466.54	0	POINT(-86.82074196 41.67450251)	Year
56656 | Michigan City--La Porte, IN--MI	2049	5895.99	0	POINT(-86.82074196 41.67450251)	Year
56656 | Michigan City--La Porte, IN--MI	2050	7661.84	0	POINT(-86.82074196 41.67450251)	Year
56899 | Middletown, NY	2040	545.88	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2041	1386.97	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2042	2580.03	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2043	4274.57	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2044	6651.34	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2045	10001.8	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2046	13286.9	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2047	17489.6	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2048	22847.2	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2049	29780.1	0	POINT(-74.39384306 41.44505338)	Year
56899 | Middletown, NY	2050	38790.8	0	POINT(-74.39384306 41.44505338)	Year
56926 | Middletown, OH	2049	326.339	0	POINT(-84.3555768 39.52540532)	Year
56926 | Middletown, OH	2050	800.754	0	POINT(-84.3555768 39.52540532)	Year
56980 | Midland, MI	2047	291.441	0	POINT(-84.22073685 43.61605362)	Year
56980 | Midland, MI	2048	726.556	0	POINT(-84.22073685 43.61605362)	Year
56980 | Midland, MI	2049	1355.36	0	POINT(-84.22073685 43.61605362)	Year
56980 | Midland, MI	2050	2231.76	0	POINT(-84.22073685 43.61605362)	Year
57007 | Midland, TX	2040	641.871	0	POINT(-102.108043 31.99670924)	Year
57007 | Midland, TX	2041	1634.33	0	POINT(-102.108043 31.99670924)	Year
57007 | Midland, TX	2042	3136.78	0	POINT(-102.108043 31.99670924)	Year
57007 | Midland, TX	2043	5356.56	0	POINT(-102.108043 31.99670924)	Year
57007 | Midland, TX	2044	8632.08	0	POINT(-102.108043 31.99670924)	Year
57007 | Midland, TX	2045	13318.3	0	POINT(-102.108043 31.99670924)	Year
57007 | Midland, TX	2046	18139	0	POINT(-102.108043 31.99670924)	Year
57007 | Midland, TX	2047	24287.3	0	POINT(-102.108043 31.99670924)	Year
57007 | Midland, TX	2048	32132.6	0	POINT(-102.108043 31.99670924)	Year
57007 | Midland, TX	2049	42006.6	0	POINT(-102.108043 31.99670924)	Year
57007 | Midland, TX	2050	54061.9	0	POINT(-102.108043 31.99670924)	Year
57439 | Milton--Lewisburg, PA	2040	157.701	0	POINT(-76.87576309 40.99041504)	Year
57439 | Milton--Lewisburg, PA	2041	401.537	0	POINT(-76.87576309 40.99041504)	Year
57439 | Milton--Lewisburg, PA	2042	770.673	0	POINT(-76.87576309 40.99041504)	Year
57439 | Milton--Lewisburg, PA	2043	1316.05	0	POINT(-76.87576309 40.99041504)	Year
57439 | Milton--Lewisburg, PA	2044	2120.81	0	POINT(-76.87576309 40.99041504)	Year
57439 | Milton--Lewisburg, PA	2045	3272.17	0	POINT(-76.87576309 40.99041504)	Year
57439 | Milton--Lewisburg, PA	2046	4456.55	0	POINT(-76.87576309 40.99041504)	Year
57439 | Milton--Lewisburg, PA	2047	5967.12	0	POINT(-76.87576309 40.99041504)	Year
57439 | Milton--Lewisburg, PA	2048	7894.63	0	POINT(-76.87576309 40.99041504)	Year
57439 | Milton--Lewisburg, PA	2049	10320.6	0	POINT(-76.87576309 40.99041504)	Year
57439 | Milton--Lewisburg, PA	2050	13282.4	0	POINT(-76.87576309 40.99041504)	Year
57466 | Milwaukee, WI	2034	7878.7	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2035	20147.6	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2036	38788.7	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2037	66636.7	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2038	108304	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2039	169100	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2040	233892	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2041	319120	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2042	432206	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2043	581948	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2044	777071	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2045	1032180	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2046	1363530	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2047	1788480	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2048	2329580	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2049	3016510	0	POINT(-88.10270425 43.05766776)	Year
57466 | Milwaukee, WI	2050	3866860	0	POINT(-88.10270425 43.05766776)	Year
57628 | Minneapolis--St. Paul, MN--WI	2031	14146.1	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2032	35854.9	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2033	68487.4	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2034	117168	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2035	190132	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2036	296141	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2037	409252	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2038	559165	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2039	759990	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2040	1028870	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2041	1382360	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2042	1850640	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2043	2468680	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2044	3279060	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2045	4338110	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2046	5730190	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2047	7528420	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2048	9829950	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2049	12723000	0	POINT(-93.28104717 44.97811307)	Year
57628 | Minneapolis--St. Paul, MN--WI	2050	16296800	0	POINT(-93.28104717 44.97811307)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2015	472.642	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2016	1467.14	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2017	15982.5	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2018	50613.4	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2019	116839	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2020	233286	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2021	327693	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2022	424085	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2023	542247	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2024	699309	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2025	900896	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2026	1181630	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2027	1553420	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2028	2041380	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2029	2679720	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2030	3502700	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2031	4550150	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2032	5857330	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2033	7455580	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2034	9364520	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2035	11578200	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2036	14061800	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2037	16757600	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2038	19586100	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2039	22456700	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2040	25276200	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2041	27977100	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2042	30494300	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2043	32784100	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2044	34825300	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2045	36600800	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2046	38104500	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2047	39346700	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2048	40347100	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2049	41116600	0	POINT(-117.6587986 33.55270384)	Year
57709 | Mission Viejo--Lake Forest--San Clemente, CA	2050	41677300	0	POINT(-117.6587986 33.55270384)	Year
57736 | Missoula, MT	2041	467.904	0	POINT(-114.0340434 46.8744127)	Year
57736 | Missoula, MT	2042	1189.99	0	POINT(-114.0340434 46.8744127)	Year
57736 | Missoula, MT	2043	2279.63	0	POINT(-114.0340434 46.8744127)	Year
57736 | Missoula, MT	2044	3884.79	0	POINT(-114.0340434 46.8744127)	Year
57736 | Missoula, MT	2045	6240.65	0	POINT(-114.0340434 46.8744127)	Year
57736 | Missoula, MT	2046	9591.42	0	POINT(-114.0340434 46.8744127)	Year
57736 | Missoula, MT	2047	12996.8	0	POINT(-114.0340434 46.8744127)	Year
57736 | Missoula, MT	2048	17295.7	0	POINT(-114.0340434 46.8744127)	Year
57736 | Missoula, MT	2049	22696.5	0	POINT(-114.0340434 46.8744127)	Year
57736 | Missoula, MT	2050	29380.7	0	POINT(-114.0340434 46.8744127)	Year
57925 | Mobile, AL	2047	1067.76	0	POINT(-88.16451548 30.66690735)	Year
57925 | Mobile, AL	2048	2661.91	0	POINT(-88.16451548 30.66690735)	Year
57925 | Mobile, AL	2049	4965.69	0	POINT(-88.16451548 30.66690735)	Year
57925 | Mobile, AL	2050	8176.58	0	POINT(-88.16451548 30.66690735)	Year
58006 | Modesto, CA	2022	69.903	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2023	219.344	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2024	397.626	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2025	695.559	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2026	1456.45	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2027	14855.1	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2028	38340.1	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2029	69262.1	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2030	103386	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2031	143586	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2032	188023	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2033	245072	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2034	316237	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2035	403856	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2036	511261	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2037	640680	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2038	795251	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2039	979035	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2040	1196400	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2041	1453440	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2042	1754530	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2043	2103720	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2044	2502710	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2045	2950200	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2046	3439430	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2047	3961510	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2048	4505750	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2049	5058040	0	POINT(-120.966957 37.67352926)	Year
58006 | Modesto, CA	2050	5605260	0	POINT(-120.966957 37.67352926)	Year
58168 | Monessen--California, PA	2046	107.965	0	POINT(-79.88372655 40.13913174)	Year
58168 | Monessen--California, PA	2047	270.556	0	POINT(-79.88372655 40.13913174)	Year
58168 | Monessen--California, PA	2048	508.561	0	POINT(-79.88372655 40.13913174)	Year
58168 | Monessen--California, PA	2049	845.095	0	POINT(-79.88372655 40.13913174)	Year
58168 | Monessen--California, PA	2050	1314.67	0	POINT(-79.88372655 40.13913174)	Year
58330 | Monroe, LA	2045	395.618	0	POINT(-92.1166126 32.52079279)	Year
58330 | Monroe, LA	2046	995.999	0	POINT(-92.1166126 32.52079279)	Year
58330 | Monroe, LA	2047	1882.62	0	POINT(-92.1166126 32.52079279)	Year
58330 | Monroe, LA	2048	3152.74	0	POINT(-92.1166126 32.52079279)	Year
58330 | Monroe, LA	2049	4950.96	0	POINT(-92.1166126 32.52079279)	Year
58330 | Monroe, LA	2050	7395.28	0	POINT(-92.1166126 32.52079279)	Year
58357 | Monroe, MI	2048	237.667	0	POINT(-83.38863745 41.92023213)	Year
58357 | Monroe, MI	2049	588.037	0	POINT(-83.38863745 41.92023213)	Year
58357 | Monroe, MI	2050	1087.23	0	POINT(-83.38863745 41.92023213)	Year
58600 | Montgomery, AL	2048	455.036	0	POINT(-86.29676999 32.39987738)	Year
58600 | Montgomery, AL	2049	1125.85	0	POINT(-86.29676999 32.39987738)	Year
58600 | Montgomery, AL	2050	2081.62	0	POINT(-86.29676999 32.39987738)	Year
59194 | Morehead City, NC	2045	78.0458	0	POINT(-76.83675331 34.72378331)	Year
59194 | Morehead City, NC	2046	196.486	0	POINT(-76.83675331 34.72378331)	Year
59194 | Morehead City, NC	2047	371.395	0	POINT(-76.83675331 34.72378331)	Year
59194 | Morehead City, NC	2048	621.958	0	POINT(-76.83675331 34.72378331)	Year
59194 | Morehead City, NC	2049	976.704	0	POINT(-76.83675331 34.72378331)	Year
59194 | Morehead City, NC	2050	1458.91	0	POINT(-76.83675331 34.72378331)	Year
59221 | Morgan City, LA	2049	32.8349	0	POINT(-91.19311506 29.69084043)	Year
59221 | Morgan City, LA	2050	80.5684	0	POINT(-91.19311506 29.69084043)	Year
59275 | Morgantown, WV	2044	135.995	0	POINT(-79.92776353 39.63996319)	Year
59275 | Morgantown, WV	2045	343.533	0	POINT(-79.92776353 39.63996319)	Year
59275 | Morgantown, WV	2046	652.415	0	POINT(-79.92776353 39.63996319)	Year
59275 | Morgantown, WV	2047	1098.87	0	POINT(-79.92776353 39.63996319)	Year
59275 | Morgantown, WV	2048	1739.35	0	POINT(-79.92776353 39.63996319)	Year
59275 | Morgantown, WV	2049	2622.87	0	POINT(-79.92776353 39.63996319)	Year
59275 | Morgantown, WV	2050	3470.43	0	POINT(-79.92776353 39.63996319)	Year
59410 | Morristown, TN	2050	99.0406	0	POINT(-83.34394302 36.19632354)	Year
59518 | Moses Lake, WA	2041	121.268	0	POINT(-119.3060721 47.14936238)	Year
59518 | Moses Lake, WA	2042	308.413	0	POINT(-119.3060721 47.14936238)	Year
59518 | Moses Lake, WA	2043	590.817	0	POINT(-119.3060721 47.14936238)	Year
59518 | Moses Lake, WA	2044	1006.83	0	POINT(-119.3060721 47.14936238)	Year
59518 | Moses Lake, WA	2045	1617.4	0	POINT(-119.3060721 47.14936238)	Year
59518 | Moses Lake, WA	2046	2485.83	0	POINT(-119.3060721 47.14936238)	Year
59518 | Moses Lake, WA	2047	3368.41	0	POINT(-119.3060721 47.14936238)	Year
59518 | Moses Lake, WA	2048	4482.56	0	POINT(-119.3060721 47.14936238)	Year
59518 | Moses Lake, WA	2049	5882.3	0	POINT(-119.3060721 47.14936238)	Year
59518 | Moses Lake, WA	2050	7614.65	0	POINT(-119.3060721 47.14936238)	Year
60112 | Mount Pleasant, MI	2046	2.10398	0	POINT(-84.76195506 43.59263374)	Year
60112 | Mount Pleasant, MI	2047	5.2725	0	POINT(-84.76195506 43.59263374)	Year
60112 | Mount Pleasant, MI	2048	9.91065	0	POINT(-84.76195506 43.59263374)	Year
60112 | Mount Pleasant, MI	2049	16.4689	0	POINT(-84.76195506 43.59263374)	Year
60112 | Mount Pleasant, MI	2050	25.6199	0	POINT(-84.76195506 43.59263374)	Year
60490 | Mount Vernon, WA	2041	257.981	0	POINT(-122.2953375 48.44982997)	Year
60490 | Mount Vernon, WA	2042	656.109	0	POINT(-122.2953375 48.44982997)	Year
60490 | Mount Vernon, WA	2043	1256.89	0	POINT(-122.2953375 48.44982997)	Year
60490 | Mount Vernon, WA	2044	2141.9	0	POINT(-122.2953375 48.44982997)	Year
60490 | Mount Vernon, WA	2045	3440.82	0	POINT(-122.2953375 48.44982997)	Year
60490 | Mount Vernon, WA	2046	5288.28	0	POINT(-122.2953375 48.44982997)	Year
60490 | Mount Vernon, WA	2047	7165.86	0	POINT(-122.2953375 48.44982997)	Year
60490 | Mount Vernon, WA	2048	9536.08	0	POINT(-122.2953375 48.44982997)	Year
60490 | Mount Vernon, WA	2049	12513.8	0	POINT(-122.2953375 48.44982997)	Year
60490 | Mount Vernon, WA	2050	16199.2	0	POINT(-122.2953375 48.44982997)	Year
60625 | Muncie, IN	2048	158.364	0	POINT(-85.40441217 40.19778649)	Year
60625 | Muncie, IN	2049	391.825	0	POINT(-85.40441217 40.19778649)	Year
60625 | Muncie, IN	2050	724.454	0	POINT(-85.40441217 40.19778649)	Year
60733 | Murfreesboro, TN	2048	465.466	0	POINT(-86.40510169 35.84951815)	Year
60733 | Murfreesboro, TN	2049	1151.66	0	POINT(-86.40510169 35.84951815)	Year
60733 | Murfreesboro, TN	2050	2129.33	0	POINT(-86.40510169 35.84951815)	Year
60799 | Murrieta--Temecula--Menifee, CA	2021	134.398	0	POINT(-117.1980418 33.62331092)	Year
60799 | Murrieta--Temecula--Menifee, CA	2022	353.113	0	POINT(-117.1980418 33.62331092)	Year
60799 | Murrieta--Temecula--Menifee, CA	2023	608.008	0	POINT(-117.1980418 33.62331092)	Year
60799 | Murrieta--Temecula--Menifee, CA	2024	1020.85	0	POINT(-117.1980418 33.62331092)	Year
60799 | Murrieta--Temecula--Menifee, CA	2025	2124.12	0	POINT(-117.1980418 33.62331092)	Year
60799 | Murrieta--Temecula--Menifee, CA	2026	21935.7	0	POINT(-117.1980418 33.62331092)	Year
60799 | Murrieta--Temecula--Menifee, CA	2027	56824.3	0	POINT(-117.1980418 33.62331092)	Year
60799 | Murrieta--Temecula--Menifee, CA	2028	103131	0	POINT(-117.1980418 33.62331092)	Year
60799 | Murrieta--Temecula--Menifee, CA	2029	154480	0	POINT(-117.1980418 33.62331092)	Year
60799 | Murrieta--Temecula--Menifee, CA	2030	215404	0	POINT(-117.1980418 33.62331092)	Year
60799 | Murrieta--Temecula--Menifee, CA	2031	283571	0	POINT(-117.1980418 33.62331092)	Year
60799 | Murrieta--Temecula--Menifee, CA	2032	371963	0	POINT(-117.1980418 33.62331092)	Year
60799 | Murrieta--Temecula--Menifee, CA	2033	483426	0	POINT(-117.1980418 33.62331092)	Year
